points,capacity,environment,survival,start,control,year,replicates,paired_positive,individual_extinction_fraction,individual_extinction_low,individual_extinction_high,density_zero_fraction,density_positive_below_one_individual_fraction,density_mass_mean,density_mass_min,individual_density_mean,access_individual_minus_density,access_mcse,access_density_change_mean,investment_individual_minus_density,investment_mcse,investment_density_change_mean
4,48,both,0.75,0.3,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-8.680555555539912e-05,0.00418345143563922,-1.491862189340054e-16,-0.0002604166666666241,0.0035301163098778567,2.0816681711721685e-17
4,48,both,0.75,0.3,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.007812499999999868,0.007165604509647696,-1.3530843112619095e-16,-0.004774305555555587,0.008934902200589859,7.979727989493313e-17
4,48,both,0.75,0.3,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,0.9921875,-0.007566064139039968,0.008474192523123002,-1.491862189340054e-16,0.005444847332178888,0.00955126168252751,0.0
4,48,both,0.75,0.3,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.0004774305555557568,0.007189741428438583,-1.6306400674181987e-16,0.008984375000000086,0.010748284079469251,4.85722573273506e-17
4,48,both,0.75,0.3,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,0.99609375,0.00577256944444466,0.008447025075779711,-1.5959455978986625e-16,0.012413194444444584,0.011889995371613386,5.898059818321144e-17
4,48,both,0.75,0.3,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.009288194444444571,0.014561253539751271,-1.3530843112619095e-16,0.021093750000000203,0.01234029845738081,3.122502256758253e-17
4,48,both,0.75,0.3,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.002804503072779612,0.0030729916725974033,0.0010583441494426138,0.0004333947049642503,0.0033729282043260356,-0.0012580474827419766
4,48,both,0.75,0.3,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.012091962610765903,0.007847112893167828,0.0010242542774325167,-0.007749165219467516,0.008968371538424143,-0.011174445891643583
4,48,both,0.75,0.3,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.008695684431748795,0.008556051160488817,0.0005359622095265429,-0.002382742461470376,0.009125461303029398,-0.014500938094085154
4,48,both,0.75,0.3,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.02648961850587287,0.00983645520205653,-0.002026006494127198,0.0033575523169998914,0.011221179773226736,-0.030354080094777646
4,48,both,0.75,0.3,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.03319721444674015,0.011508745213664032,-0.0023930633310376617,0.02403755510335663,0.014352493498047233,-0.053291027325578735
4,48,both,0.75,0.3,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.03919417615262244,0.014522020530684514,0.000782717819289059,0.05395787565038915,0.014741703805346456,-0.08169225065038899
4,48,both,0.75,0.7,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,0.9986979166666666,0.00031305407801447693,0.003974227693534959,1.3877787807814457e-17,0.005119680851063884,0.003306060587974184,1.0408340855860843e-17
4,48,both,0.75,0.7,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.014800347222221899,0.00848452704601954,4.85722573273506e-17,0.008203125000000065,0.007753563381125615,5.551115123125783e-17
4,48,both,0.75,0.7,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,0.9908854166666666,-0.013043662206553036,0.010640771954854626,1.3877787807814457e-17,0.01123599342322288,0.008204373239899393,4.163336342344337e-17
4,48,both,0.75,0.7,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,-0.014539930555555199,0.014035463371479628,2.7755575615628914e-17,0.0057725694444445835,0.010726997479015407,2.42861286636753e-17
4,48,both,0.75,0.7,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.023133680555555224,0.01733490136744121,4.85722573273506e-17,-0.0013454861111110474,0.013149360835625555,5.898059818321144e-17
4,48,both,0.75,0.7,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.026519097222221857,0.01938578481844208,3.469446951953614e-17,-0.005642361111111049,0.013990639294877661,2.7755575615628914e-17
4,48,both,0.75,0.7,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0036370826119412267,0.0032466861255054714,-0.0006163896102806751,0.0008245645499982031,0.0036569678074759053,-0.0019096339944426194
4,48,both,0.75,0.7,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.01604322063383691,0.0073606560316572854,-0.002793584921718252,0.01000662147013543,0.007650060937502899,-0.010353843692357562
4,48,both,0.75,0.7,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,-0.01653914273194195,0.008367799344649079,-0.0023410656013910097,0.01728771023694856,0.008907719290393022,-0.013728682459170635
4,48,both,0.75,0.7,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999996,1.0,-0.025952605278940166,0.009687092313791605,-0.0025196169432816357,0.027544336887424338,0.012088055090169497,-0.030191906331868634
4,48,both,0.75,0.7,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,-0.030475634692075863,0.01261410448398158,-0.0022066569745904097,0.04644356266172535,0.013840114432963643,-0.05616578488394741
4,48,both,0.75,0.7,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,0.9986979166666666,-0.03414856397667146,0.013728224591269295,-0.004696922134439202,0.07873752319742064,0.013224922879056444,-0.08351182875297605
4,48,mainland,0.0,0.3,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.006076388888889044,0.004741204698253486,-1.5265566588595902e-16,0.008767361111111208,0.0066290881841347855,2.42861286636753e-17
4,48,mainland,0.0,0.3,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.017404513888889007,0.012823186466996976,-1.3877787807814457e-16,-0.006553819444444501,0.010267443649936335,4.5102810375396984e-17
4,48,mainland,0.0,0.3,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.021875000000000124,0.013097229586424234,-1.457167719820518e-16,0.003255208333333294,0.01024604059416074,1.0061396160665481e-16
4,48,mainland,0.0,0.3,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.026085069444444567,0.012929691628046901,-1.2836953722228372e-16,0.011458333333333418,0.01263939762915879,8.326672684688674e-17
4,48,mainland,0.0,0.3,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.03624131944444453,0.01567843470524965,-1.4224732503009818e-16,0.017968750000000176,0.01353110862745609,6.245004513516506e-17
4,48,mainland,0.0,0.3,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,0.03615451388888898,0.01573130871457091,-1.5959455978986625e-16,0.012109375000000071,0.01432391182710034,6.938893903907228e-17
4,48,mainland,0.0,0.3,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,0.018977226573297413,0.006554214028891324,0.004764092871147058,0.003509721389270814,0.006302679213998251,0.008773264721840379
4,48,mainland,0.0,0.3,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.013007347283650997,0.008241928766579325,0.017114180494126736,-0.001414233996233534,0.011500745871743366,0.03175277566290044
4,48,mainland,0.0,0.3,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.011680301464535248,0.008341853802403952,0.016357892979909146,-0.004597797722765404,0.01122133374264341,0.03871238105609902
4,48,mainland,0.0,0.3,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.006541027896321012,0.009798784497206506,0.01429230543701229,-0.012984189400726869,0.012566745317868059,0.06072724495628283
4,48,mainland,0.0,0.3,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,0.9999999999999999,0.9999999999999997,1.0,0.006167392818408597,0.014974692014769529,0.012235384959369136,-0.03130170149828551,0.009841730990517073,0.0834718403871749
4,48,mainland,0.0,0.3,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999994,1.0,0.016623418443526387,0.014388165297345669,0.0028644287786957767,-0.04352811453695124,0.009943376185497819,0.09695693398139621
4,48,mainland,0.0,0.7,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,0.9999999999999999,0.9999999999999994,1.0,0.0031684027777779122,0.004599424942773322,-6.938893903907228e-18,0.004687499999999949,0.00450698367842311,8.673617379884035e-17
4,48,mainland,0.0,0.7,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.0008246527777780316,0.011817161157886792,-2.7755575615628914e-17,0.005642361111111181,0.009601573447805935,4.163336342344337e-17
4,48,mainland,0.0,0.7,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0001302083333331594,0.012339703090775925,4.163336342344337e-17,0.011718750000000187,0.012455210877493416,-1.3877787807814457e-17
4,48,mainland,0.0,0.7,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.00698784722222251,0.011835044316605463,6.938893903907228e-18,0.011067708333333485,0.014688699598317012,4.85722573273506e-17
4,48,mainland,0.0,0.7,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.003385416666666939,0.013520858151882318,8.326672684688674e-17,0.009201388888889068,0.01618213263256943,2.42861286636753e-17
4,48,mainland,0.0,0.7,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.007378472222222571,0.015374519438397937,2.7755575615628914e-17,0.0035590277777779074,0.018632160890882668,3.8163916471489756e-17
4,48,mainland,0.0,0.7,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.012229788725364357,0.005544965500559408,0.0003570168301912091,0.0070739523717700155,0.005320523306667628,0.009983339294896778
4,48,mainland,0.0,0.7,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.013157329835140653,0.007601988814811225,0.00016732294263729908,-0.0005643343479601118,0.008135061525609806,0.03693586212573813
4,48,mainland,0.0,0.7,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999994,1.0,0.013281044356363216,0.0077989631143152915,0.00208353897697032,0.0019134003049539987,0.008246053081883777,0.04413694691726856
4,48,mainland,0.0,0.7,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.004171546089567768,0.012781786416240174,0.011593421089568061,-0.010030738236657812,0.009171055028093183,0.06745261323665823
4,48,mainland,0.0,0.7,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.00537985464189962,0.015998385251082724,0.013799993530788819,-0.025329459983400932,0.010315578250376697,0.08722182109451256
4,48,mainland,0.0,0.7,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.012042131266975675,0.016843832990496844,0.01902997848919822,-0.035087665498561,0.010429118429438132,0.09698002660967264
4,48,mainland,0.75,0.3,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,1.457167719820518e-16,0.004171968078021796,-1.3530843112619095e-16,0.0017361111111111119,0.003189912243848862,1.0061396160665481e-16
4,48,mainland,0.75,0.3,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,-0.009071180555555423,0.009657828404482016,-1.6653345369377348e-16,0.0021267361111111938,0.0067142007010667784,2.42861286636753e-17
4,48,mainland,0.75,0.3,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,-0.008333333333333203,0.009726148347468037,-1.5612511283791264e-16,0.004730902777777789,0.00665128275107602,7.632783294297951e-17
4,48,mainland,0.75,0.3,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.005121527777777897,0.01187325276159357,-1.1449174941446927e-16,0.002256944444444575,0.009607771276644866,7.979727989493313e-17
4,48,mainland,0.75,0.3,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.00312500000000014,0.013876151566789926,-1.491862189340054e-16,-0.005468749999999887,0.010461876236685253,4.163336342344337e-17
4,48,mainland,0.75,0.3,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.009375000000000137,0.01425613993057603,-1.6653345369377348e-16,-0.0048177083333332295,0.012652342749958903,7.979727989493313e-17
4,48,mainland,0.75,0.3,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0022889534972498,0.0036657588176946263,0.0003792312750275813,-0.002120383770078005,0.003898606578070196,-0.0003535745632553093
4,48,mainland,0.75,0.3,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0029862147369570415,0.005968623641094975,0.0029428119591792916,0.00835915614730224,0.005442553258169193,-0.0018921422584132555
4,48,mainland,0.75,0.3,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.003268068924430885,0.006959984169646089,0.00318126336887534,0.010586515842284913,0.005624325099203279,-0.0021229741756181517
4,48,mainland,0.75,0.3,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.003858967445024109,0.010347576773133138,0.0026002868894685442,0.0021765626824622013,0.008256314118843587,-0.003522048793573252
4,48,mainland,0.75,0.3,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.0034721842179026245,0.01713756955490305,-0.0018662814401248975,-0.004897625332815889,0.010991848103697412,-0.006604110778295147
4,48,mainland,0.75,0.3,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.002614432744717926,0.018589388276989985,0.0012689466336067677,0.012944974563431706,0.014797518452098526,-0.009385946785653777
4,48,mainland,0.75,0.7,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.00017361111111094396,0.004258960461540206,3.469446951953614e-17,-0.0007812500000000111,0.0038046192709741827,7.632783294297951e-17
4,48,mainland,0.75,0.7,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.016970486111110718,0.006516615490286188,-1.0408340855860843e-16,0.0018229166666667747,0.007770560008680774,-1.3877787807814457e-17
4,48,mainland,0.75,0.7,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.01467013888888867,0.007396695904750696,9.020562075079397e-17,0.004210069444444495,0.008217625704973754,4.163336342344337e-17
4,48,mainland,0.75,0.7,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,0.9986979166666666,-0.02399896572103992,0.009157729474034338,5.551115123125783e-17,0.015063534278960001,0.013099667146467292,3.469446951953614e-18
4,48,mainland,0.75,0.7,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.004774305555555143,0.01411062509985259,-4.85722573273506e-17,0.013151041666666845,0.012653295606945992,2.7755575615628914e-17
4,48,mainland,0.75,0.7,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.0069878472222225305,0.016676967875339607,4.163336342344337e-17,0.005078125000000183,0.014338598843235432,4.5102810375396984e-17
4,48,mainland,0.75,0.7,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.00077944750535891,0.0023365600437261994,0.0001320108279746074,0.0006706109212474692,0.0038575575952555256,6.723630097482669e-05
4,48,mainland,0.75,0.7,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.004023059336046589,0.006604194617710989,0.00018701010839805576,0.0018813543456740744,0.006115185642277291,0.0007228123209926524
4,48,mainland,0.75,0.7,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.007318955884578086,0.006841284580157945,0.0005369468931998855,0.0043624362966256415,0.006259513930392714,0.0008458970367077462
4,48,mainland,0.75,0.7,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.009671266271452587,0.011964414419627294,0.005330988493675082,0.0005353386020247666,0.008607148750348027,-0.00023151915758021918
4,48,mainland,0.75,0.7,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.01721121257320852,0.012064737890241869,0.008400448684320029,0.0027450534120097604,0.011641490271183287,-0.003396095078676317
4,48,mainland,0.75,0.7,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.01677385678982092,0.01587721825260517,0.01108809290093244,0.02666044491156014,0.011138518762677681,-0.012728153244893268
4,192,both,0.0,0.3,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.001019965277777795,0.0026654571333264328,1.3530843112619095e-16,0.0010091145833332898,0.002003699550492435,0.0
4,192,both,0.0,0.3,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.0063802083333332725,0.004516406104570504,1.4224732503009818e-16,0.007367621527777559,0.004765668975744449,1.0408340855860843e-17
4,192,both,0.0,0.3,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.008246527777777641,0.0053714802692481235,1.6306400674181987e-16,0.010883246527777567,0.005710057716180942,0.0
4,192,both,0.0,0.3,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.011892361111110961,0.010380301589482145,1.491862189340054e-16,-0.002007378472222276,0.006885491389042169,2.0816681711721685e-17
4,192,both,0.0,0.3,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,0.9999999999999999,0.9999999999999997,1.0,-0.00623914930555567,0.010722418488100982,2.1510571102112408e-16,0.0018988715277774987,0.012279754441197124,-3.469446951953614e-18
4,192,both,0.0,0.3,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.01513671875000036,0.012080610154356049,3.226585665316861e-16,0.003938802083332863,0.01624415254699292,-6.938893903907228e-18
4,192,both,0.0,0.3,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.0057700465156019145,0.0025471789647659704,0.006697401401064888,-0.0022357414835760363,0.0038879608878101698,0.0031254984280204533
4,192,both,0.0,0.3,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.01188790854618642,0.0031110127040106217,0.015206275481591477,-0.016148779408691336,0.005042093246634695,-0.020938894202419546
4,192,both,0.0,0.3,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.011711837490095535,0.004528515584164793,0.01358113125990468,-0.01630769510717643,0.0059010593075212725,-0.029004804892823217
4,192,both,0.0,0.3,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.025096534182122182,0.007659259968530358,0.0018891429012113468,-0.015184298987197597,0.00670651816366566,-0.05726578781835759
4,192,both,0.0,0.3,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.030821740176196114,0.012578971922843256,0.001328867462693041,-0.00571819028846875,0.006156090948802745,-0.08123927498930873
4,192,both,0.0,0.3,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.03880902538853327,0.01606627499419942,0.0014144989170226073,0.0015287592391517585,0.004576681059048164,-0.09787207521137387
4,192,both,0.0,0.7,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999996,1.0,-0.002712673611110772,0.0028359821379509128,-8.81239525796218e-16,0.004861111111111045,0.0026675824135345273,2.42861286636753e-17
4,192,both,0.0,0.7,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.006412760416666503,0.004773449753632625,-8.118505867571457e-16,0.01501736111111086,0.00699552610351004,-2.42861286636753e-17
4,192,both,0.0,0.7,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.002647569444444192,0.004654658724451539,-8.049116928532385e-16,0.017556423611110754,0.00794242964940653,-1.734723475976807e-17
4,192,both,0.0,0.7,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.005750868055555622,0.00908695486021622,-8.604228440844963e-16,0.010742187499999781,0.011791077755761126,-6.938893903907228e-18
4,192,both,0.0,0.7,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.01153428819444477,0.014201726421506633,-7.216449660063518e-16,0.009841579861110842,0.01402638035672755,-3.469446951953614e-18
4,192,both,0.0,0.7,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.01102430555555612,0.017708425528536475,-7.077671781985373e-16,0.008506944444444053,0.01755893514145481,-3.122502256758253e-17
4,192,both,0.0,0.7,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0015455698116600136,0.003007965126471591,-0.00279470796611829,-0.000310961951699152,0.003241944515937112,-0.0005136908260786055
4,192,both,0.0,0.7,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.004375429462474184,0.005684296322869414,-0.010750438593082272,0.005516277635337109,0.006809169884802217,-0.01901454152422599
4,192,both,0.0,0.7,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.009356144406420366,0.00581457459754945,-0.007907310454691674,0.005559585357684298,0.005982740453287188,-0.02624100896879533
4,192,both,0.0,0.7,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.008775293851986651,0.008341882829308339,-0.004581911009125306,0.008568873838761374,0.0061446298036534185,-0.05782017592209433
4,192,both,0.0,0.7,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.007233111468372827,0.008273822814610903,-0.0020876350594058457,0.015338939564885027,0.007659033328698154,-0.08822305414821802
4,192,both,0.0,0.7,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,6.682942271724057e-05,0.011144783024897246,-0.008638878033829227,0.020686887026204494,0.008166628877783995,-0.09923506410953753
4,192,both,0.75,0.3,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.0024305555555556094,0.0016883624767831252,1.2836953722228372e-16,-2.1701388888885342e-05,0.002060474211968195,-1.734723475976807e-17
4,192,both,0.75,0.3,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.004329427083333243,0.0038793592403457934,1.5612511283791264e-16,0.0013346354166666116,0.004240926519770083,2.7755575615628914e-17
4,192,both,0.75,0.3,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.0071614583333332316,0.00392294849063132,1.457167719820518e-16,0.0004665798611110765,0.0042147566843173416,-6.938893903907228e-18
4,192,both,0.75,0.3,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.013118489583333209,0.005258820901033003,1.5612511283791264e-16,0.007150607638888664,0.006293536851022289,1.0408340855860843e-17
4,192,both,0.75,0.3,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.01818576388888879,0.009737214331532741,1.7694179454963432e-16,0.018088107638888462,0.010200892836728488,2.42861286636753e-17
4,192,both,0.75,0.3,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,0.013867187499999956,0.011508846236561125,1.6653345369377348e-16,0.03006727430555484,0.0123437298425165,2.7755575615628914e-17
4,192,both,0.75,0.3,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.001812875163845977,0.002158993933850633,0.0011059616417097955,-0.0028892486373639677,0.002494055100909194,-0.0013316715015248212
4,192,both,0.75,0.3,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.001842363051045041,0.00456012610207855,0.0013757831899341745,-0.007324830724699537,0.003786760095638805,-0.0115553776086335
4,192,both,0.75,0.3,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,-0.004654621908575371,0.005240155531108499,0.0009653857974645068,-0.0077946653537376495,0.004168462307738434,-0.014937539507373206
4,192,both,0.75,0.3,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.002222529368561873,0.0061780721072826035,-0.0015101095203268813,-0.010918320702466573,0.0063693325632535065,-0.031030464019755274
4,192,both,0.75,0.3,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,-0.005984132308289284,0.007978643940184337,-0.0017090100528215496,-0.0076833353590660645,0.00798485909127859,-0.05426327922426688
4,192,both,0.75,0.3,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,0.9999999999999999,0.9999999999999997,1.0,-0.013869283308018558,0.008888978326259352,0.001792460391352113,0.0045902253148856105,0.008122588689655676,-0.08229204823155203
4,192,both,0.75,0.7,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.0008029513888891671,0.002115983719819941,-9.159339953157541e-16,-0.000705295138888791,0.0019768345349231694,-4.5102810375396984e-17
