campaign,environment,survival,selfing,start,year,variant,depression,ovule_effort,pollen_effort,all_pairs,paired_survivors,selected_extinctions,neutral_extinctions,access_selected_minus_neutral,access_mcse,investment_selected_minus_neutral,investment_mcse,extinction_difference,extinction_difference_mcse
effort_separation,both,0.75,0.5,0.3,10,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.00014488374180589726,0.0008943461960755095,-0.0003797730979439851,0.0008282161783478765,0.0,0.0
effort_separation,both,0.75,0.5,0.3,40,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.0019359742679123495,0.0023597124270622466,-0.0022008777272697166,0.002202962487582566,0.0,0.0
effort_separation,both,0.75,0.5,0.3,40,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.0009830140893926597,0.002023295044048299,-0.0051279170488651256,0.0021627484828315377,0.0,0.0
effort_separation,both,0.75,0.5,0.3,40,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.0008795244349226055,0.0023776161049471416,-0.003205519477031615,0.0023992706317056025,0.0,0.0
effort_separation,both,0.75,0.5,0.3,50,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.003241863902107258,0.0025586358522012497,-0.003469476716085487,0.002412225885222393,0.0,0.0
effort_separation,both,0.75,0.5,0.3,50,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.0010157804927427585,0.0021758062021907123,-0.006867096322295866,0.0025011693836687605,0.0,0.0
effort_separation,both,0.75,0.5,0.3,50,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.0023687258819760993,0.0026282140540366695,-0.006173527943392057,0.002670912598825753,0.0,0.0
effort_separation,both,0.75,0.5,0.3,100,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.0033250953205877128,0.003554613547870428,-0.009983221048552718,0.00298661226348954,0.0,0.0
effort_separation,both,0.75,0.5,0.3,100,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,0.0034529750123924174,0.00333630013343118,-0.014472775594630045,0.0035729855133650617,0.0,0.0
effort_separation,both,0.75,0.5,0.3,100,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.0031781189190912542,0.0034526389895347172,-0.00760548223653842,0.003395923091339231,0.0,0.0
effort_separation,both,0.75,0.5,0.3,200,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.0021298480491081834,0.004429939346276515,-0.01939273279739094,0.00401734483188554,0.0,0.0
effort_separation,both,0.75,0.5,0.3,200,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,0.0030645560781540604,0.004181906419590205,-0.02347198082448908,0.004234675141992794,0.0,0.0
effort_separation,both,0.75,0.5,0.3,200,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.004566912060836179,0.004489588904985615,-0.012008769641102335,0.004136525652278886,0.0,0.0
effort_separation,both,0.75,0.5,0.3,400,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.0009970660214928522,0.004987279312459902,-0.025393743934508398,0.0045469345186780535,0.0,0.0
effort_separation,both,0.75,0.5,0.3,400,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,0.007605897290131529,0.004460870515723118,-0.031129951838699522,0.004739917915809489,0.0,0.0
effort_separation,both,0.75,0.5,0.3,400,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.002105370417164719,0.004819594292319488,-0.014275998024422015,0.004568455984790504,0.0,0.0
effort_separation,both,0.75,0.5,0.7,10,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.0003566054046084937,0.0008632841935507329,0.0010958253017634644,0.0007688392380393836,0.0,0.0
effort_separation,both,0.75,0.5,0.7,10,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.0001702853758830383,0.0006156007582984957,-0.001615958392203127,0.0006607203673607676,0.0,0.0
effort_separation,both,0.75,0.5,0.7,10,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.000390215269570299,0.0008289100857811971,0.00022218133758087743,0.000761472609257391,0.0,0.0
effort_separation,both,0.75,0.5,0.7,40,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.0035589578171520333,0.0022911968684450066,-0.0016366617382874893,0.0022495564363925295,0.0,0.0
effort_separation,both,0.75,0.5,0.7,40,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.0027558415353967853,0.0020783513132645688,-0.008926438140990277,0.0022015441002287387,0.0,0.0
effort_separation,both,0.75,0.5,0.7,40,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.0005217754323496031,0.0022848648336072958,-0.002178310186630865,0.002218720470440341,0.0,0.0
effort_separation,both,0.75,0.5,0.7,50,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.003685983827951242,0.002434426301793268,-0.003100959888274118,0.0025642841944681373,0.0,0.0
effort_separation,both,0.75,0.5,0.7,50,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.006434833626990358,0.0023884517625519597,-0.011176514397918658,0.002550775584843418,0.0,0.0
effort_separation,both,0.75,0.5,0.7,50,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.0005421236943914769,0.0024735154614680087,-0.004643309848253037,0.0024221497400140554,0.0,0.0
effort_separation,both,0.75,0.5,0.7,100,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.004594820699450263,0.003495164417856032,-0.008479971355908021,0.0036313978194045934,0.0,0.0
effort_separation,both,0.75,0.5,0.7,100,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.003079531894707853,0.0034436018032964425,-0.019323948137056242,0.0033179351818164,0.0,0.0
effort_separation,both,0.75,0.5,0.7,100,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.00028222100033639935,0.003551881932157475,-0.008402593745395155,0.0034185465039160267,0.0,0.0
effort_separation,both,0.75,0.5,0.7,200,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.0025926433909355846,0.0042145382363200255,-0.017366987324051956,0.004249816439127063,0.0,0.0
effort_separation,both,0.75,0.5,0.7,200,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.0058293766105557195,0.004147652197685899,-0.027189683944622744,0.0038659562911745257,0.0,0.0
effort_separation,both,0.75,0.5,0.7,200,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.0012606932213459362,0.004203711700154703,-0.019173501302037904,0.004151925408052421,0.0,0.0
effort_separation,both,0.75,0.5,0.7,400,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.004118975722543331,0.004596487311829993,-0.02306012656139987,0.004853781007363749,0.0,0.0
effort_separation,both,0.75,0.5,0.7,400,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.006386208840326122,0.004623573096087344,-0.030351924606779934,0.004273161807655926,0.0,0.0
effort_separation,both,0.75,0.5,0.7,400,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.0010501580892342704,0.0046083445501458225,-0.026551865776759817,0.004644642247657732,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,10,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,0.0007948150547656134,0.0009249365902171809,0.0014014121352715167,0.0008453164608787636,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,10,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,0.0008331778645122212,0.0007058305211053471,-0.000835249357565429,0.0006712246069993048,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,10,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.000306388656246794,0.00096939217718602,0.002314027994106375,0.0008740417654409505,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,40,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,0.0014153769865916628,0.0022164969645397828,0.007377316387985763,0.00201716442628382,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,40,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.0031480496428100435,0.0019217840424353206,-0.0007005207459776952,0.0018443012694036186,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,40,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.00030644338793368235,0.0021500374198730617,0.004475626915697275,0.0020225918054789347,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,50,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,0.0007773107128375605,0.0023864353943710845,0.00908618353190756,0.0022092904224143076,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,50,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.0032004344823813847,0.0022690119401509684,0.0006115399813138231,0.0020172128566209946,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,50,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.0015336229067606664,0.0023843763544132792,0.005354048202545883,0.0021760714136929283,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,100,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,0.0043574617312976205,0.0033096264598626514,0.015394692391083181,0.003129086354893292,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,100,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.002564090523892666,0.003493361505319062,-0.0011704306248642975,0.0032349884709879555,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,100,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.0012412081584155404,0.003303226549312146,0.009516666163267901,0.0028530868327533154,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,200,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,0.008299086989305824,0.004003965962358932,0.02058736483065221,0.0040725602832842826,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,200,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,6.884284675714937e-05,0.004318498442255956,0.0005662123496252116,0.004065526012342466,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,200,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.0042993010969907056,0.00425616158750766,0.01189249175418875,0.0034612839577869434,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,400,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,0.005443228597565948,0.004597131409260878,0.02458355404561168,0.004749682053237499,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,400,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.0016887460530030233,0.004917392596022124,-0.003364988428369375,0.0045787134446445285,0.0,0.0
effort_separation,mainland,0.75,0.5,0.3,400,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.0012355889544656035,0.0046486146735715455,0.019236195409906853,0.0042704683028285916,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,10,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-5.362517736180175e-05,0.000877366695706174,0.0020404050916351434,0.0008266069630796405,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,10,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,4.9198331058441375e-05,0.0006295745819861802,-0.0006148449854910087,0.0007329948897996509,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,10,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,0.00037852780577984566,0.0009015449267491803,0.001172577445537053,0.0008370407499516279,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,40,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,0.00046766756415425213,0.0022008780579670893,0.0032254829664135937,0.0020386244479972597,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,40,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,0.0010734036274766667,0.001969521337571611,-0.0005426258364899458,0.002286086010277424,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,40,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.0014047473109547242,0.0021227646928265584,0.0020608140728213915,0.0018980048233702988,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,50,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-0.0009205220923270579,0.0023616284389851414,0.003606612331672169,0.0022594782409888978,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,50,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,0.0023301856841702693,0.002166536687212364,0.0006901987189529397,0.002567407124170341,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,50,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.002378739620414542,0.002437356636450594,0.001145453067553416,0.0022336696328313435,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,100,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,0.002222681295743909,0.003372428145234,0.006854857858932582,0.0029059176374948087,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,100,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.0023886818988851457,0.0034223652365649956,-0.0017598641288501533,0.0033835691221515366,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,100,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.003129032387687438,0.003430181909334919,0.005058898657773404,0.002932549893109233,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,200,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,0.0008234768070693164,0.004185895274388879,0.015193018220667185,0.003844756533174219,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,200,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.0038057969176954845,0.00436814034663576,-0.0013600094626705329,0.004372143365548241,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,200,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.0033748753516193376,0.004444788045127563,0.015538168284014732,0.00375433680353578,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,400,ovule_annual_pollen_annual,0.5,annual,annual,256,256,0,0,-7.231611178772253e-05,0.004585153463885281,0.019673891275783693,0.0045053574838778785,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,400,ovule_annual_pollen_lifetime,0.5,annual,lifetime,256,256,0,0,-0.004783179221160751,0.0048164523127136125,-0.005238602301219164,0.004813996071407908,0.0,0.0
effort_separation,mainland,0.75,0.5,0.7,400,ovule_lifetime_pollen_annual,0.5,lifetime,annual,256,256,0,0,-0.0045380837515255346,0.0051229159916751765,0.027108448533141708,0.004205074004426431,0.0,0.0
