campaign,environment,survival,selfing,start,control,year,variant,depression,ovule_effort,pollen_effort,replicates,survivors,extinction_fraction,extinction_low,extinction_high,population_mean,population_mcse,visitor_types_mean,access_increasing_fraction,access_increasing_low,access_increasing_high,access_decreasing_fraction,access_decreasing_low,access_decreasing_high,access_small_change_fraction,access_small_change_low,access_small_change_high,access_extinction_fraction,access_extinction_low,access_extinction_high,access_change_mean,access_change_mcse,access_decreasing,access_small_change,access_increasing,investment_increasing_fraction,investment_increasing_low,investment_increasing_high,investment_decreasing_fraction,investment_decreasing_low,investment_decreasing_high,investment_small_change_fraction,investment_small_change_low,investment_small_change_high,investment_extinction_fraction,investment_extinction_low,investment_extinction_high,investment_change_mean,investment_change_mcse,investment_decreasing,investment_small_change,investment_increasing
assurance,mainland,0.0,0.1,0.7,selected,100,a0.1_d0.5,0.5,lifetime,lifetime,256,173,0.32421875,0.2698445830530154,0.38379036647170506,31.62890625,1.4098184359233832,6.67265625,0.29296875,0.240606845197983,0.3514520953533543,0.27734375,0.22610219451112512,0.3351687415535207,0.10546875,0.07350191137657121,0.14910097533446798,0.32421875,0.2698445830530154,0.38379036647170506,0.0007017147424195468,0.004473861371298348,71,27,75,0.625,0.5642590524289499,0.6820449834645823,0.00390625,0.0006898821669617927,0.021790975380582514,0.046875,0.027014851001628076,0.0801330188843179,0.32421875,0.2698445830530154,0.38379036647170506,0.06384466843248189,0.0019290750544477232,1,12,160
assurance,mainland,0.0,0.1,0.7,selected,100,a0.1_d0.9,0.9,lifetime,lifetime,256,155,0.39453125,0.33664349360941154,0.45553747610542067,28.71875,1.4718651778324285,6.67265625,0.27734375,0.22610219451112512,0.3351687415535207,0.24609375,0.19734067215723067,0.3023542549340322,0.08203125,0.05427759190690546,0.12214328807409647,0.39453125,0.33664349360941154,0.45553747610542067,0.001360275137252225,0.004847311681239542,63,21,71,0.57421875,0.5129905510088384,0.6332524703029463,0.00390625,0.0006898821669617927,0.021790975380582514,0.02734375,0.013307156355121155,0.05535570792246043,0.39453125,0.33664349360941154,0.45553747610542067,0.06374177483717561,0.0019376172004958343,1,7,147
assurance,mainland,0.0,0.1,0.7,selected,200,a0.1_d0.0,0.0,lifetime,lifetime,256,176,0.3125,0.2588458887858718,0.37169805737383,31.87109375,1.4018039525158512,6.3741796875,0.28515625,0.23334463740263667,0.3433203009053549,0.28125,0.2297209150846507,0.33924702210166807,0.12109375,0.08663517067416432,0.1667557205235664,0.3125,0.2588458887858718,0.37169805737383,-0.0005299666442729139,0.00474211119408494,72,31,73,0.59765625,0.5365714322203831,0.655853595821439,0.03125,0.015918258891511296,0.06044160650774316,0.05859375,0.03582660763317509,0.09441226561778955,0.3125,0.2588458887858718,0.37169805737383,0.05613212952182806,0.00253734041074645,8,15,153
assurance,mainland,0.0,0.1,0.7,selected,200,a0.1_d0.5,0.5,lifetime,lifetime,256,94,0.6328125,0.5722056515609918,0.6894923865758861,17.45703125,1.4448688334341993,6.3741796875,0.140625,0.10333688392273097,0.18853901288336414,0.140625,0.10333688392273097,0.18853901288336414,0.0859375,0.05743557903626671,0.12668230206640807,0.6328125,0.5722056515609918,0.6894923865758861,-0.0017458588757112998,0.006144067507871721,36,22,36,0.3359375,0.280883264256863,0.395842688632876,0.00390625,0.0006898821669617927,0.021790975380582514,0.02734375,0.013307156355121155,0.05535570792246043,0.6328125,0.5722056515609918,0.6894923865758861,0.06669144698962491,0.0027662513606232096,1,7,86
assurance,mainland,0.0,0.1,0.7,selected,200,a0.1_d0.9,0.9,lifetime,lifetime,256,70,0.7265625,0.6689146042381685,0.7775114608188586,13.05859375,1.3346469541586437,6.3741796875,0.12109375,0.08663517067416432,0.1667557205235664,0.109375,0.07676405306596229,0.15353583476674978,0.04296875,0.024159813300607562,0.07529105546366555,0.7265625,0.6689146042381685,0.7775114608188586,-0.0029007124299405282,0.007003493218027036,28,11,31,0.26953125,0.2188800151092185,0.3269969187120816,0.0,0.0,0.01478385642587143,0.00390625,0.0006898821669617927,0.021790975380582514,0.7265625,0.6689146042381685,0.7775114608188586,0.07502664106213441,0.0024815992660852156,0,1,69
assurance,mainland,0.0,0.1,0.7,selected,400,a0.1_d0.0,0.0,lifetime,lifetime,256,99,0.61328125,0.5523692568024001,0.6708437757261134,18.09375,1.449664800251505,6.144931640625,0.1484375,0.1100947469586396,0.19717515209080125,0.16796875,0.12715856241588983,0.2185963422419154,0.0703125,0.04493554746197091,0.10839432915401236,0.61328125,0.5523692568024001,0.6708437757261134,-0.005410492002509155,0.0064406327661872915,43,18,38,0.328125,0.2735197547273731,0.38781219591902016,0.0234375,0.010784867555857603,0.0501809956000511,0.03515625,0.018604096092635542,0.0654527704282918,0.61328125,0.5523692568024001,0.6708437757261134,0.055263347403041264,0.003405485444563078,6,9,84
assurance,mainland,0.0,0.1,0.7,selected,400,a0.1_d0.5,0.5,lifetime,lifetime,256,24,0.90625,0.8642979648370562,0.9361901518169232,4.5,0.8761547002804524,6.144931640625,0.0390625,0.0213540358427329,0.07039983179986732,0.03515625,0.018604096092635542,0.0654527704282918,0.01953125,0.008370729784579391,0.04489813224965644,0.90625,0.8642979648370562,0.9361901518169232,-0.004272121351552106,0.013459705346494771,9,5,10,0.0859375,0.05743557903626671,0.12668230206640807,0.00390625,0.0006898821669617927,0.021790975380582514,0.00390625,0.0006898821669617927,0.021790975380582514,0.90625,0.8642979648370562,0.9361901518169232,0.0678474171981876,0.0066657440821638264,1,1,22
assurance,mainland,0.0,0.1,0.7,selected,400,a0.1_d0.9,0.9,lifetime,lifetime,256,10,0.9609375,0.9296001682001327,0.9786459641572671,1.875,0.5823696521666508,6.144931640625,0.0234375,0.010784867555857603,0.0501809956000511,0.01171875,0.003993287123007758,0.033881572667882304,0.00390625,0.0006898821669617927,0.021790975380582514,0.9609375,0.9296001682001327,0.9786459641572671,-0.001802327349698929,0.019298108827003863,3,1,6,0.03515625,0.018604096092635542,0.0654527704282918,0.0,0.0,0.01478385642587143,0.00390625,0.0006898821669617927,0.021790975380582514,0.9609375,0.9296001682001327,0.9786459641572671,0.06768412064129085,0.00971827856258724,0,1,9
assurance,mainland,0.0,0.5,0.3,neutral,10,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,8.490234375,0.171875,0.13059812036467136,0.2228537854148068,0.19921875,0.15489813913670408,0.2524327744944842,0.62890625,0.5682303286253407,0.6857707083898643,0.0,0.0,0.01478385642587143,-0.0007110296443510148,0.0013153778394387518,51,161,44,0.171875,0.13059812036467136,0.2228537854148068,0.13671875,0.09997371828318014,0.1842051774012421,0.69140625,0.6323417974638745,0.7448112574980965,0.0,0.0,0.01478385642587143,0.0011286023629502257,0.0012092897146114142,35,177,44
assurance,mainland,0.0,0.5,0.3,neutral,10,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,8.490234375,0.16796875,0.12715856241588983,0.2185963422419154,0.171875,0.13059812036467136,0.2228537854148068,0.66015625,0.600148571924018,0.71542847406457,0.0,0.0,0.01478385642587143,-0.0005566127368144002,0.001206124857868368,44,169,43,0.15625,0.11689244351430939,0.20577145777847722,0.16015625,0.12030547683153675,0.21005542558292273,0.68359375,0.6242666601546496,0.7374923925639758,0.0,0.0,0.01478385642587143,0.0004887748708869823,0.0012095328349325636,41,175,40
assurance,mainland,0.0,0.5,0.3,neutral,10,a0.5_d0.9,0.9,lifetime,lifetime,256,249,0.02734375,0.013307156355121155,0.05535570792246043,44.86328125,0.7004486355981904,8.490234375,0.1328125,0.09662155083903351,0.17986034372371584,0.12109375,0.08663517067416432,0.1667557205235664,0.71875,0.6607529778983319,0.7702790849153494,0.02734375,0.013307156355121155,0.05535570792246043,0.00045776222755218403,0.00125164123446793,31,184,34,0.1484375,0.1100947469586396,0.19717515209080125,0.11328125,0.0800407222974869,0.15795616665689804,0.7109375,0.6526113609415182,0.7630266996288174,0.02734375,0.013307156355121155,0.05535570792246043,0.0013461139290602538,0.0012624572497618688,29,182,38
assurance,mainland,0.0,0.5,0.3,neutral,40,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,7.18935546875,0.3046875,0.25153621542356636,0.36361372849278967,0.359375,0.30307650360756977,0.4198314560122066,0.3359375,0.280883264256863,0.395842688632876,0.0,0.0,0.01478385642587143,-0.001976616364827581,0.002449777613630737,92,86,78,0.3046875,0.25153621542356636,0.36361372849278967,0.32421875,0.2698445830530154,0.38379036647170506,0.37109375,0.3142292916101357,0.43176967137465927,0.0,0.0,0.01478385642587143,-0.000307322623146745,0.002292996950795326,83,95,78
assurance,mainland,0.0,0.5,0.3,neutral,40,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,7.18935546875,0.26953125,0.2188800151092185,0.3269969187120816,0.33984375,0.28457152593543,0.39985142807598195,0.390625,0.33289789371255574,0.45158607488060365,0.0,0.0,0.01478385642587143,-0.004469129456130318,0.0021164287915360334,87,100,69,0.27734375,0.22610219451112512,0.3351687415535207,0.34765625,0.29196088318828545,0.40785607306647226,0.375,0.31795501653541774,0.43574094757105014,0.0,0.0,0.01478385642587143,-0.003163110779082199,0.002233775259626337,89,96,71
assurance,mainland,0.0,0.5,0.3,neutral,40,a0.5_d0.9,0.9,lifetime,lifetime,256,201,0.21484375,0.16894358808976334,0.26917533002811644,37.13671875,1.2425773171720873,7.18935546875,0.20703125,0.16190727728556475,0.2608176385889693,0.19140625,0.14791734057779737,0.24401957081004516,0.38671875,0.3291562242738866,0.4476307431975999,0.21484375,0.16894358808976334,0.26917533002811644,8.674111297073246e-06,0.0021642978209116446,49,99,53,0.24609375,0.19734067215723067,0.3023542549340322,0.2109375,0.16542210475657976,0.26499981223962715,0.328125,0.2735197547273731,0.38781219591902016,0.21484375,0.16894358808976334,0.26917533002811644,0.001856211363845877,0.002349002645371382,54,84,63
assurance,mainland,0.0,0.5,0.3,neutral,50,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,7.036875,0.3203125,0.26617385334096993,0.3797640950620776,0.34375,0.28826407712322777,0.403855878009857,0.3359375,0.280883264256863,0.395842688632876,0.0,0.0,0.01478385642587143,-0.0017207926193316156,0.002660181969208102,88,86,82,0.33203125,0.2771993280647148,0.3918296237033514,0.33203125,0.2771993280647148,0.3918296237033514,0.3359375,0.280883264256863,0.395842688632876,0.0,0.0,0.01478385642587143,0.0012065161245742222,0.002443070265845996,85,86,85
assurance,mainland,0.0,0.5,0.3,neutral,50,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,7.036875,0.296875,0.24424521529493903,0.35551072637807124,0.390625,0.33289789371255574,0.45158607488060365,0.3125,0.2588458887858718,0.37169805737383,0.0,0.0,0.01478385642587143,-0.005583908447544479,0.002437375625015705,100,80,76,0.27734375,0.22610219451112512,0.3351687415535207,0.33984375,0.28457152593543,0.39985142807598195,0.3828125,0.3254185065983358,0.4436714597514778,0.0,0.0,0.01478385642587143,-0.002370635854010747,0.0024478284098983544,87,98,71
assurance,mainland,0.0,0.5,0.3,neutral,50,a0.5_d0.9,0.9,lifetime,lifetime,256,192,0.25,0.20091686568173925,0.3064750625311965,35.546875,1.3077437016305649,7.036875,0.22265625,0.17600601030365376,0.27750691005757183,0.2421875,0.19377015335079256,0.2982277726187974,0.28515625,0.23334463740263667,0.3433203009053549,0.25,0.20091686568173925,0.3064750625311965,-0.000979173868751676,0.0024795224830328833,62,73,57,0.25390625,0.20449864653192884,0.31059028280267975,0.2109375,0.16542210475657976,0.26499981223962715,0.28515625,0.23334463740263667,0.3433203009053549,0.25,0.20091686568173925,0.3064750625311965,0.001408388666365279,0.002543141698329849,54,73,65
assurance,mainland,0.0,0.5,0.3,neutral,100,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.67265625,0.3359375,0.280883264256863,0.395842688632876,0.3984375,0.3403930035879241,0.459484967248581,0.265625,0.21527669094275786,0.3229032417568694,0.0,0.0,0.01478385642587143,-0.0031812398364924077,0.0032013002497730063,102,68,86,0.375,0.31795501653541774,0.43574094757105014,0.34765625,0.29196088318828545,0.40785607306647226,0.27734375,0.22610219451112512,0.3351687415535207,0.0,0.0,0.01478385642587143,0.0012445433398894905,0.002899601109367097,89,71,96
assurance,mainland,0.0,0.5,0.3,neutral,100,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.67265625,0.3359375,0.280883264256863,0.395842688632876,0.3984375,0.3403930035879241,0.459484967248581,0.265625,0.21527669094275786,0.3229032417568694,0.0,0.0,0.01478385642587143,-0.004405322118420573,0.0030284190765648635,102,68,86,0.32421875,0.2698445830530154,0.38379036647170506,0.35546875,0.29936712788953435,0.4158438306085691,0.3203125,0.26617385334096993,0.3797640950620776,0.0,0.0,0.01478385642587143,-0.0011264178269631598,0.0029877917305012208,91,82,83
assurance,mainland,0.0,0.5,0.3,neutral,100,a0.5_d0.9,0.9,lifetime,lifetime,256,143,0.44140625,0.38189072167350635,0.5026542615014005,26.1875,1.4813743535954023,6.67265625,0.17578125,0.13404604842154846,0.22710285847960257,0.23046875,0.183093576056734,0.28581334654783735,0.15234375,0.11348877125313496,0.20147812891797878,0.44140625,0.38189072167350635,0.5026542615014005,-0.0033684845667884982,0.0036492582678217095,59,39,45,0.21484375,0.16894358808976334,0.26917533002811644,0.19140625,0.14791734057779737,0.24401957081004516,0.15234375,0.11348877125313496,0.20147812891797878,0.44140625,0.38189072167350635,0.5026542615014005,0.004510393143186963,0.003830761050696073,49,39,55
assurance,mainland,0.0,0.5,0.3,neutral,200,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.3741796875,0.359375,0.30307650360756977,0.4198314560122066,0.4453125,0.38568587527356124,0.5065561090230184,0.1953125,0.15140411996625466,0.24822979254326075,0.0,0.0,0.01478385642587143,-0.004473458634355268,0.003676783932022331,114,50,92,0.375,0.31795501653541774,0.43574094757105014,0.3515625,0.295661910800322,0.41185204657610863,0.2734375,0.22248853918114145,0.33108539576183155,0.0,0.0,0.01478385642587143,-0.0004129537468488963,0.0032961289321286726,90,70,96
assurance,mainland,0.0,0.5,0.3,neutral,200,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.3741796875,0.3671875,0.3105076134241139,0.4277943484390082,0.4296875,0.37052769163836163,0.4909262881715265,0.203125,0.15839924133131683,0.25662867342154433,0.0,0.0,0.01478385642587143,-0.005495411490552401,0.00341578336344332,110,52,94,0.3984375,0.3403930035879241,0.459484967248581,0.3828125,0.3254185065983358,0.4436714597514778,0.21875,0.1724715978199255,0.27334432141962717,0.0,0.0,0.01478385642587143,0.0017147303010238437,0.0034775403639015767,98,56,102
assurance,mainland,0.0,0.5,0.3,neutral,200,a0.5_d0.9,0.9,lifetime,lifetime,256,63,0.75390625,0.6976457450659678,0.8026593278427693,11.67578125,1.2869423992658076,6.3741796875,0.08984375,0.06061336726621258,0.1312015149581351,0.0859375,0.05743557903626671,0.12668230206640807,0.0703125,0.04493554746197091,0.10839432915401236,0.75390625,0.6976457450659678,0.8026593278427693,0.0027562672363676773,0.006606658353238871,22,18,23,0.0859375,0.05743557903626671,0.12668230206640807,0.1015625,0.07025498422463894,0.14465090136472736,0.05859375,0.03582660763317509,0.09441226561778955,0.75390625,0.6976457450659678,0.8026593278427693,-0.0008506922309150291,0.007224125394201127,26,15,22
assurance,mainland,0.0,0.5,0.3,neutral,400,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.144931640625,0.35546875,0.29936712788953435,0.4158438306085691,0.45703125,0.3970936285540288,0.5182393591075696,0.1875,0.14443796573655726,0.2398019445296124,0.0,0.0,0.01478385642587143,-0.005012234999282396,0.003777153625143115,117,48,91,0.375,0.31795501653541774,0.43574094757105014,0.37109375,0.3142292916101357,0.43176967137465927,0.25390625,0.20449864653192884,0.31059028280267975,0.0,0.0,0.01478385642587143,-0.0013018911730233707,0.003428480112054171,95,65,96
assurance,mainland,0.0,0.5,0.3,neutral,400,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.144931640625,0.37890625,0.32168476294187087,0.43970820228626983,0.43359375,0.37431161888417475,0.4948393620473863,0.1875,0.14443796573655726,0.2398019445296124,0.0,0.0,0.01478385642587143,-0.005423363987901913,0.0035839084459536557,111,48,97,0.421875,0.36297114591343,0.4830888316531124,0.3984375,0.3403930035879241,0.459484967248581,0.1796875,0.13750213221413665,0.23134377580868726,0.0,0.0,0.01478385642587143,0.001891413850758194,0.0036612944293409264,102,46,108
assurance,mainland,0.0,0.5,0.3,neutral,400,a0.5_d0.9,0.9,lifetime,lifetime,256,18,0.9296875,0.8916056708459876,0.9550644525380292,3.359375,0.7651146258077937,6.144931640625,0.03515625,0.018604096092635542,0.0654527704282918,0.01953125,0.008370729784579391,0.04489813224965644,0.015625,0.006092598203366294,0.039479262709196654,0.9296875,0.8916056708459876,0.9550644525380292,0.008647722301186772,0.01358092557580306,5,4,9,0.03515625,0.018604096092635542,0.0654527704282918,0.03125,0.015918258891511296,0.06044160650774316,0.00390625,0.0006898821669617927,0.021790975380582514,0.9296875,0.8916056708459876,0.9550644525380292,-0.0010251954901864813,0.01662855534103274,8,1,9
assurance,mainland,0.0,0.5,0.3,selected,10,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,8.490234375,0.1953125,0.15140411996625466,0.24822979254326075,0.19140625,0.14791734057779737,0.24401957081004516,0.61328125,0.5523692568024001,0.6708437757261134,0.0,0.0,0.01478385642587143,-0.0006510628243546555,0.0014297206719563872,49,157,50,0.19140625,0.14791734057779737,0.24401957081004516,0.14453125,0.10671067600593546,0.1928622219218325,0.6640625,0.6041573113671239,0.719116735743137,0.0,0.0,0.01478385642587143,0.0015548148401662285,0.001250837939858188,37,170,49
assurance,mainland,0.0,0.5,0.3,selected,10,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,8.490234375,0.19140625,0.14791734057779737,0.24401957081004516,0.2265625,0.1795467073799799,0.28166321410291856,0.58203125,0.5208355774699231,0.6408014460852074,0.0,0.0,0.01478385642587143,-0.0004884498300956712,0.001469561260500285,58,149,49,0.2265625,0.1795467073799799,0.28166321410291856,0.078125,0.05114064056843023,0.11758323829089878,0.6953125,0.6363862715072103,0.7484637845764336,0.0,0.0,0.01478385642587143,0.005402798007133344,0.001138216720383426,20,178,58
assurance,mainland,0.0,0.5,0.3,selected,10,a0.5_d0.9,0.9,lifetime,lifetime,256,248,0.03125,0.015918258891511296,0.06044160650774316,45.46875,0.6120940781768891,8.490234375,0.2265625,0.1795467073799799,0.28166321410291856,0.27734375,0.22610219451112512,0.3351687415535207,0.46484375,0.4047172917918608,0.5260096981130833,0.03125,0.015918258891511296,0.06044160650774316,-0.0014609229385082302,0.002002658954918048,71,119,58,0.42578125,0.36674752969705376,0.48700944899116155,0.03515625,0.018604096092635542,0.0654527704282918,0.5078125,0.44690987163300716,0.5684841306103388,0.03125,0.015918258891511296,0.06044160650774316,0.0151255617825302,0.0013128660204785893,9,130,109
assurance,mainland,0.0,0.5,0.3,selected,40,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,7.18935546875,0.3515625,0.295661910800322,0.41185204657610863,0.328125,0.2735197547273731,0.38781219591902016,0.3203125,0.26617385334096993,0.3797640950620776,0.0,0.0,0.01478385642587143,-0.00043992881935935035,0.002662956143677366,84,82,90,0.328125,0.2735197547273731,0.38781219591902016,0.234375,0.1866465082202543,0.2899574155059899,0.4375,0.37809929934301556,0.4987486827102183,0.0,0.0,0.01478385642587143,0.0042450234898111314,0.002230841194779087,60,112,84
assurance,mainland,0.0,0.5,0.3,selected,40,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,7.18935546875,0.4140625,0.3554297681158383,0.4752362072073583,0.41015625,0.3516648037328092,0.47130417046871464,0.17578125,0.13404604842154846,0.22710285847960257,0.0,0.0,0.01478385642587143,0.0013288557884284322,0.0031204307699827945,105,45,106,0.51171875,0.45076751333371007,0.5723234900313086,0.12890625,0.09328077992555084,0.17550411351552564,0.359375,0.30307650360756977,0.4198314560122066,0.0,0.0,0.01478385642587143,0.019557799952839287,0.002202578494883203,33,92,131
assurance,mainland,0.0,0.5,0.3,selected,40,a0.5_d0.9,0.9,lifetime,lifetime,256,211,0.17578125,0.13404604842154846,0.22710285847960257,38.9140625,1.1672362232920437,7.18935546875,0.29296875,0.240606845197983,0.3514520953533543,0.3515625,0.295661910800322,0.41185204657610863,0.1796875,0.13750213221413665,0.23134377580868726,0.17578125,0.13404604842154846,0.22710285847960257,-0.0026884051997294635,0.0036074705374438865,90,46,75,0.66015625,0.600148571924018,0.71542847406457,0.0078125,0.002145090367681419,0.028032768301535768,0.15625,0.11689244351430939,0.20577145777847722,0.17578125,0.13404604842154846,0.22710285847960257,0.04062416772050562,0.0017247247347413103,2,40,169
assurance,mainland,0.0,0.5,0.3,selected,50,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,7.036875,0.359375,0.30307650360756977,0.4198314560122066,0.3359375,0.280883264256863,0.395842688632876,0.3046875,0.25153621542356636,0.36361372849278967,0.0,0.0,0.01478385642587143,0.0001018034921293539,0.0029569852040006645,86,78,92,0.36328125,0.3067900082905613,0.4238149524508879,0.27734375,0.22610219451112512,0.3351687415535207,0.359375,0.30307650360756977,0.4198314560122066,0.0,0.0,0.01478385642587143,0.004949045710343931,0.0024154590707175638,71,92,93
assurance,mainland,0.0,0.5,0.3,selected,50,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,7.036875,0.44921875,0.389484750270348,0.5104542351479046,0.390625,0.33289789371255574,0.45158607488060365,0.16015625,0.12030547683153675,0.21005542558292273,0.0,0.0,0.01478385642587143,0.0015479194586181287,0.0033398572329607374,100,41,115,0.56640625,0.5051606379526138,0.6256883811158253,0.14453125,0.10671067600593546,0.1928622219218325,0.2890625,0.2369733003711826,0.34738863905848194,0.0,0.0,0.01478385642587143,0.022609759235443738,0.002326879329399835,37,74,145
assurance,mainland,0.0,0.5,0.3,selected,50,a0.5_d0.9,0.9,lifetime,lifetime,256,204,0.203125,0.15839924133131683,0.25662867342154433,37.8515625,1.2195328642937526,7.036875,0.30859375,0.2551887425019035,0.36765820253612547,0.34375,0.28826407712322777,0.403855878009857,0.14453125,0.10671067600593546,0.1928622219218325,0.203125,0.15839924133131683,0.25662867342154433,-0.001878136967576059,0.003960068368745026,88,37,79,0.66796875,0.6081703762966486,0.7228006719352853,0.00390625,0.0006898821669617927,0.021790975380582514,0.125,0.08995183318684266,0.17113605913256094,0.203125,0.15839924133131683,0.25662867342154433,0.045954450577277484,0.001745360552404694,1,32,171
assurance,mainland,0.0,0.5,0.3,selected,100,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.67265625,0.39453125,0.33664349360941154,0.45553747610542067,0.37890625,0.32168476294187087,0.43970820228626983,0.2265625,0.1795467073799799,0.28166321410291856,0.0,0.0,0.01478385642587143,-0.0006224536322111847,0.003332137685122748,97,58,101,0.38671875,0.3291562242738866,0.4476307431975999,0.2890625,0.2369733003711826,0.34738863905848194,0.32421875,0.2698445830530154,0.38379036647170506,0.0,0.0,0.01478385642587143,0.005640462657362412,0.002947841621970587,74,83,99
assurance,mainland,0.0,0.5,0.3,selected,100,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.67265625,0.41015625,0.3516648037328092,0.47130417046871464,0.4375,0.37809929934301556,0.4987486827102183,0.15234375,0.11348877125313496,0.20147812891797878,0.0,0.0,0.01478385642587143,-6.137341492547374e-05,0.0036775890185806025,112,39,105,0.6640625,0.6041573113671239,0.719116735743137,0.13671875,0.09997371828318014,0.1842051774012421,0.19921875,0.15489813913670408,0.2524327744944842,0.0,0.0,0.01478385642587143,0.03287670003722514,0.002676357761643722,35,51,170
assurance,mainland,0.0,0.5,0.3,selected,100,a0.5_d0.9,0.9,lifetime,lifetime,256,163,0.36328125,0.3067900082905613,0.4238149524508879,29.76953125,1.4460657110951058,6.67265625,0.25,0.20091686568173925,0.3064750625311965,0.27734375,0.22610219451112512,0.3351687415535207,0.109375,0.07676405306596229,0.15353583476674978,0.36328125,0.3067900082905613,0.4238149524508879,-0.0007806145355059123,0.004818776197910781,71,28,64,0.57421875,0.5129905510088384,0.6332524703029463,0.0,0.0,0.01478385642587143,0.0625,0.03883364112851165,0.09910223324412587,0.36328125,0.3067900082905613,0.4238149524508879,0.05788653705484659,0.0018996717770756529,0,16,147
assurance,mainland,0.0,0.5,0.3,selected,200,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.3741796875,0.40234375,0.3441464041785611,0.46342856777961694,0.390625,0.33289789371255574,0.45158607488060365,0.20703125,0.16190727728556475,0.2608176385889693,0.0,0.0,0.01478385642587143,-0.00013113892297206275,0.0034878124705498823,100,53,103,0.4375,0.37809929934301556,0.4987486827102183,0.3515625,0.295661910800322,0.41185204657610863,0.2109375,0.16542210475657976,0.26499981223962715,0.0,0.0,0.01478385642587143,0.004300032698040433,0.0034364048895320623,90,54,112
assurance,mainland,0.0,0.5,0.3,selected,200,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.3741796875,0.40625,0.34790367679855766,0.4673682962812932,0.43359375,0.37431161888417475,0.4948393620473863,0.16015625,0.12030547683153675,0.21005542558292273,0.0,0.0,0.01478385642587143,-0.0013370755418083266,0.003761962459151046,111,41,104,0.6953125,0.6363862715072103,0.7484637845764336,0.1328125,0.09662155083903351,0.17986034372371584,0.171875,0.13059812036467136,0.2228537854148068,0.0,0.0,0.01478385642587143,0.038750122517676414,0.002879097916028047,34,44,178
assurance,mainland,0.0,0.5,0.3,selected,200,a0.5_d0.9,0.9,lifetime,lifetime,256,75,0.70703125,0.6485479046466456,0.759393154802017,13.9296875,1.3615582640782506,6.3741796875,0.12890625,0.09328077992555084,0.17550411351552564,0.1171875,0.08333128838163656,0.16236260169442127,0.046875,0.027014851001628076,0.0801330188843179,0.70703125,0.6485479046466456,0.759393154802017,0.004055083203281853,0.007436035352649897,30,12,33,0.2890625,0.2369733003711826,0.34738863905848194,0.0,0.0,0.01478385642587143,0.00390625,0.0006898821669617927,0.021790975380582514,0.70703125,0.6485479046466456,0.759393154802017,0.0693187032169686,0.0021857827800903975,0,1,74
assurance,mainland,0.0,0.5,0.3,selected,400,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,6.144931640625,0.40234375,0.3441464041785611,0.46342856777961694,0.40234375,0.3441464041785611,0.46342856777961694,0.1953125,0.15140411996625466,0.24822979254326075,0.0,0.0,0.01478385642587143,-0.0009686184698081627,0.003544973926615131,103,50,103,0.4453125,0.38568587527356124,0.5065561090230184,0.359375,0.30307650360756977,0.4198314560122066,0.1953125,0.15140411996625466,0.24822979254326075,0.0,0.0,0.01478385642587143,0.004513578566318854,0.003549168707450269,92,50,114
